tmdbID,voteCount,selectID
14326,550,5008
16270,550,5009
11040,549,5010
9569,549,5011
7452,549,5012
35169,549,5013
12117,549,5014
10523,549,5015
583268,548,5016
11772,548,5017
18570,548,5018
2469,548,5019
12142,548,5020
5698,547,5021
4012,547,5022
10280,547,5023
8998,547,5024
277355,547,5025
259018,547,5026
20770,547,5027
12227,547,5028
452522,547,5029
4415,546,5030
10712,546,5031
45658,546,5032
17130,546,5033
11335,546,5034
11656,546,5035
45094,546,5036
993,546,5037
11821,545,5038
15849,545,5039
289727,545,5040
408648,545,5041
214030,545,5042
11164,545,5043
1613,544,5044
1977,544,5045
10894,544,5046
9819,544,5047
9410,544,5048
3573,543,5049
11625,543,5050
89691,542,5051
25623,542,5052
11519,542,5053
21334,542,5054
345923,542,5055
539517,542,5056
11787,542,5057
20178,541,5058
252822,541,5059
14282,541,5060
323373,541,5061
14002,541,5062
11004,541,5063
238603,541,5064
15999,541,5065
24804,541,5066
428399,540,5067
27585,540,5068
19026,540,5069
10186,540,5070
9707,539,5071
10197,539,5072
9073,539,5073
195590,538,5074
254191,538,5075
16395,538,5076
877,538,5077
13007,538,5078
253344,538,5079
5879,538,5080
14292,537,5081
10540,537,5082
11382,537,5083
9369,537,5084
91745,536,5085
10727,536,5086
22494,536,5087
8851,536,5088
11843,536,5089
8740,536,5090
11712,535,5091
11676,535,5092
11533,535,5093
648,535,5094
9651,535,5095
851,534,5096
11393,533,5097
41201,533,5098
14047,533,5099
9605,533,5100
12569,532,5101
632,532,5102
3110,532,5103
45156,532,5104
7219,532,5105
39486,532,5106
87436,532,5107
41479,531,5108
1059,531,5109
13550,531,5110
9280,531,5111
524247,531,5112
13041,531,5113
10723,530,5114
9423,530,5115
13668,530,5116
11943,530,5117
296065,530,5118
14248,530,5119
323027,530,5120
13820,529,5121
1093,529,5122
291356,529,5123
19724,529,5124
534259,529,5125
21634,529,5126
8053,529,5127
11868,528,5128
292040,528,5129
10067,528,5130
12205,527,5131
3001,527,5132
14136,527,5133
27936,527,5134
11856,527,5135
24929,527,5136
29702,527,5137
2433,527,5138
11176,526,5139
43552,526,5140
1847,526,5141
413998,526,5142
384798,525,5143
9991,525,5144
17898,525,5145
13486,525,5146
8738,524,5147
11352,524,5148
81390,524,5149
57876,524,5150
4169,523,5151
334878,523,5152
6072,523,5153
293767,522,5154
22582,522,5155
2769,522,5156
37414,522,5157
11966,521,5158
11364,521,5159
10212,521,5160
11064,521,5161
19255,521,5162
411009,520,5163
50479,520,5164
10115,520,5165
13785,520,5166
407559,520,5167
1833,520,5168
184098,520,5169
9683,520,5170
14444,519,5171
348668,519,5172
373314,519,5173
6935,519,5174
11349,519,5175
12158,519,5176
14208,518,5177
449985,518,5178
340103,518,5179
82684,518,5180
121734,518,5181
8868,517,5182
240916,517,5183
28580,517,5184
18476,517,5185
10304,517,5186
433501,517,5187
15775,517,5188
5072,517,5189
323368,517,5190
8867,517,5191
448776,516,5192
300168,516,5193
543580,516,5194
26688,516,5195
513347,515,5196
25239,515,5197
11478,515,5198
13225,515,5199
9826,515,5200
11610,515,5201
10873,515,5202
27583,515,5203
363992,514,5204
15655,514,5205
811,514,5206
14976,514,5207
166271,514,5208
401200,514,5209
9039,514,5210
16372,514,5211
407449,513,5212
10351,513,5213
241258,513,5214
2124,513,5215
678,513,5216
3767,513,5217
14013,513,5218
10154,513,5219
8197,512,5220
11356,512,5221
287,512,5222
8438,512,5223
445954,512,5224
10785,512,5225
62630,512,5226
695,512,5227
11523,512,5228
10718,511,5229
25508,511,5230
596054,511,5231
76489,511,5232
13401,511,5233
112200,511,5234
13465,511,5235
11954,511,5236
507505,511,5237
136403,511,5238
11178,511,5239
9687,511,5240
11162,511,5241
77234,511,5242
307663,510,5243
438689,510,5244
474335,510,5245
11066,510,5246
410554,510,5247
411873,509,5248
14412,509,5249
10868,509,5250
4729,509,5251
10985,509,5252
378108,509,5253
13509,509,5254
13249,508,5255
296360,508,5256
199575,508,5257
776,508,5258
420426,508,5259
2687,508,5260
10471,508,5261
249688,507,5262
278236,507,5263
16258,507,5264
34769,507,5265
82424,507,5266
12560,506,5267
10974,506,5268
245473,506,5269
13062,506,5270
518158,506,5271
13666,506,5272
14553,506,5273
540,505,5274
10133,505,5275
13382,504,5276
11455,504,5277
152780,504,5278
16288,504,5279
12545,504,5280
14291,503,5281
509364,503,5282
246355,503,5283
11916,503,5284
8073,502,5285
505177,502,5286
10461,502,5287
38542,502,5288
582607,502,5289
339408,501,5290
74513,501,5291
419700,501,5292
209247,501,5293
218784,501,5294
11559,501,5295
84194,501,5296
452,501,5297
37931,501,5298
14811,501,5299
30020,500,5300
16633,500,5301
57089,500,5302
11576,500,5303
10687,500,5304
113947,499,5305
274109,499,5306
13928,499,5307
64639,499,5308
82657,499,5309
10227,498,5310
9490,498,5311
490003,497,5312
4480,497,5313
103747,497,5314
253626,497,5315
168705,497,5316
17057,497,5317
346808,496,5318
11893,496,5319
10997,496,5320
59115,496,5321
8860,496,5322
10984,496,5323
14696,496,5324
428836,496,5325
19204,496,5326
11101,495,5327
5916,495,5328
9074,495,5329
355547,495,5330
4723,494,5331
30890,494,5332
531438,494,5333
18955,494,5334
39101,494,5335
323372,494,5336
426618,494,5337
4520,494,5338
477033,493,5339
11915,493,5340
436343,493,5341
1809,493,5342
41428,493,5343
407439,493,5344
48395,493,5345
9093,492,5346
192136,492,5347
11896,492,5348
65760,492,5349
446696,492,5350
146203,492,5351
11654,492,5352
363,492,5353
13198,492,5354
934,492,5355
205588,491,5356
3784,491,5357
531503,491,5358
256962,491,5359
10847,491,5360
9988,491,5361
12877,491,5362
400090,491,5363
14029,491,5364
17466,491,5365
109513,491,5366
1408,490,5367
11597,490,5368
9266,490,5369
76812,490,5370
10757,490,5371
11894,489,5372
10176,489,5373
84306,489,5374
13446,489,5375
10013,489,5376
10513,488,5377
13192,488,5378
9785,488,5379
16563,487,5380
11190,487,5381
1364,487,5382
309245,487,5383
13416,487,5384
416494,487,5385
265169,487,5386
1990,486,5387
10724,486,5388
61667,486,5389
11234,486,5390
22074,486,5391
79120,486,5392
480572,486,5393
9086,485,5394
42296,485,5395
10768,485,5396
500852,485,5397
1641,484,5398
18892,484,5399
11663,484,5400
12572,484,5401
11415,484,5402
9415,483,5403
15566,483,5404
10758,483,5405
415401,483,5406
11313,483,5407
11088,483,5408
574436,483,5409
11041,482,5410
10975,482,5411
9304,482,5412
9656,482,5413
12093,482,5414
79316,482,5415
618,482,5416
4909,481,5417
11815,481,5418
9597,481,5419
849,481,5420
237756,481,5421
347026,480,5422
178,480,5423
28609,480,5424
152795,480,5425
9061,480,5426
12308,480,5427
76122,480,5428
12819,479,5429
6723,479,5430
1722,479,5431
492336,479,5432
513083,479,5433
43931,479,5434
306943,479,5435
24167,479,5436
65599,478,5437
42269,478,5438
18198,478,5439
65055,478,5440
12526,478,5441
36834,478,5442
11165,477,5443
14043,477,5444
9306,477,5445
487083,477,5446
10070,477,5447
9271,477,5448
22527,476,5449
119569,476,5450
239566,476,5451
180948,476,5452
2269,476,5453
256924,476,5454
2617,476,5455
441183,476,5456
245700,476,5457
15037,476,5458
10722,475,5459
14510,475,5460
13572,475,5461
21450,475,5462
12837,475,5463
10878,475,5464
11557,475,5465
426238,474,5466
10832,474,5467
39385,474,5468
150202,474,5469
11898,474,5470
15601,474,5471
9611,474,5472
222899,474,5473
10657,473,5474
31175,473,5475
10710,473,5476
12268,473,5477
86467,473,5478
11428,473,5479
42941,472,5480
464504,472,5481
1968,472,5482
157360,472,5483
27850,472,5484
9989,472,5485
450001,472,5486
11016,472,5487
469,472,5488
435577,472,5489
8850,470,5490
63207,470,5491
10173,470,5492
11845,470,5493
10502,470,5494
11630,470,5495
9960,470,5496
476,469,5497
17809,469,5498
507143,469,5499
25018,469,5500
21481,468,5501
19067,468,5502
2565,468,5503
10906,468,5504
7090,468,5505
43930,467,5506
421658,467,5507
399173,467,5508
176983,467,5509
1594,467,5510
566222,466,5511
10478,466,5512
375355,466,5513
9267,466,5514
265016,466,5515
8766,466,5516
8833,466,5517
10317,466,5518
11206,465,5519
355008,465,5520
15239,465,5521
340270,465,5522
24657,465,5523
2669,465,5524
192134,465,5525
26371,465,5526
991,464,5527
6644,464,5528
8293,464,5529
8072,464,5530
331962,464,5531
13195,464,5532
13250,463,5533
13476,463,5534
489430,463,5535
10952,463,5536
11022,463,5537
89008,463,5538
440762,463,5539
10297,463,5540
1394,463,5541
375183,463,5542
442064,463,5543
9682,462,5544
27,462,5545
253980,462,5546
21316,462,5547
16643,462,5548
1672,462,5549
331446,462,5550
253450,461,5551
14177,461,5552
53565,461,5553
1875,461,5554
10546,461,5555
1441,461,5556
3109,461,5557
13672,460,5558
17689,460,5559
12924,460,5560
10753,460,5561
336455,460,5562
15584,460,5563
3089,460,5564
429467,460,5565
432087,460,5566
9058,460,5567
43935,460,5568
283601,460,5569
9764,459,5570
250538,459,5571
25253,459,5572
5590,459,5573
27902,459,5574
11484,459,5575
282297,458,5576
21972,458,5577
1870,458,5578
4497,458,5579
25538,458,5580
27958,457,5581
11913,457,5582
4728,457,5583
390061,457,5584
460648,457,5585
11634,457,5586
17612,457,5587
13497,456,5588
437739,456,5589
22584,456,5590
117974,456,5591
20539,456,5592
11427,455,5593
118289,455,5594
26617,454,5595
28032,454,5596
241254,454,5597
11296,454,5598
291351,454,5599
152790,454,5600
6217,453,5601
1945,453,5602
9689,453,5603
185567,453,5604
17483,453,5605
1378,453,5606
238628,453,5607
4587,453,5608
22244,453,5609
394830,453,5610
13967,453,5611
5680,453,5612
1857,452,5613
390584,452,5614
204349,452,5615
323262,452,5616
422803,452,5617
70821,451,5618
779,451,5619
234212,451,5620
11980,451,5621
10412,451,5622
453278,451,5623
70577,451,5624
12105,450,5625
14433,450,5626
57737,450,5627
16418,450,5628
11191,450,5629
4481,449,5630
10008,449,5631
11890,449,5632
10396,449,5633
14447,448,5634
62320,448,5635
20857,448,5636
300693,448,5637
32293,448,5638
10685,448,5639
30178,448,5640
9449,447,5641
11471,447,5642
16198,447,5643
13275,447,5644
10347,447,5645
291328,447,5646
17443,446,5647
55725,446,5648
1644,446,5649
13368,446,5650
1808,446,5651
13067,446,5652
80038,446,5653
242022,446,5654
10531,445,5655
500922,445,5656
332502,445,5657
9684,445,5658
12157,444,5659
14372,444,5660
11398,444,5661
301846,444,5662
9893,443,5663
455236,443,5664
26264,443,5665
11027,443,5666
291272,442,5667
78698,442,5668
2897,442,5669
11702,441,5670
417643,441,5671
60281,441,5672
13016,441,5673
15856,441,5674
457262,441,5675
484510,440,5676
13667,440,5677
158,440,5678
11058,440,5679
15762,440,5680
270400,440,5681
19548,440,5682
127867,440,5683
413644,440,5684
2798,440,5685
441384,440,5686
19494,440,5687
14536,439,5688
519141,439,5689
9950,439,5690
88042,439,5691
37181,439,5692
537055,439,5693
113082,439,5694
529862,438,5695
9026,438,5696
2517,438,5697
33408,438,5698
430365,438,5699
305932,438,5700
11692,438,5701
301372,438,5702
276844,437,5703
301608,437,5704
38985,437,5705
11515,437,5706
57361,437,5707
22596,436,5708
431072,436,5709
4291,436,5710
556901,436,5711
387893,436,5712
429202,436,5713
14746,436,5714
333674,435,5715
5693,435,5716
9692,435,5717
458344,435,5718
918,435,5719
9652,435,5720
374461,435,5721
7342,435,5722
77951,435,5723
14728,434,5724
10861,434,5725
9414,434,5726
289720,434,5727
11535,434,5728
9463,433,5729
9899,433,5730
8333,433,5731
73873,433,5732
14580,433,5733
336011,433,5734
37719,433,5735
306964,433,5736
14817,433,5737
39100,433,5738
2383,432,5739
17532,432,5740
1716,432,5741
9586,432,5742
255798,432,5743
375785,432,5744
23367,432,5745
3682,432,5746
2575,431,5747
31682,431,5748
10118,431,5749
8818,431,5750
10748,431,5751
912,431,5752
411019,431,5753
14637,431,5754
430354,430,5755
374205,430,5756
2721,430,5757
12212,430,5758
13505,430,5759
13498,430,5760
72477,430,5761
348892,430,5762
12767,429,5763
11317,429,5764
337960,429,5765
449574,429,5766
505706,429,5767
11076,429,5768
534780,429,5769
302429,429,5770
11034,429,5771
800,429,5772
15393,428,5773
9446,428,5774
190955,428,5775
13962,428,5776
479226,428,5777
262338,428,5778
9031,428,5779
9067,428,5780
11648,428,5781
284296,427,5782
31997,427,5783
20235,427,5784
18333,427,5785
9624,427,5786
50204,426,5787
314402,426,5788
10306,426,5789
253235,426,5790
534490,426,5791
10149,426,5792
9059,426,5793
11421,426,5794
7548,426,5795
84184,426,5796
13160,426,5797
11134,426,5798
309299,425,5799
15143,425,5800
11002,425,5801
16858,425,5802
10023,425,5803
10150,425,5804
10714,425,5805
10805,425,5806
531509,425,5807
3177,424,5808
352208,424,5809
323272,424,5810
16325,424,5811
83201,424,5812
338768,424,5813
9570,424,5814
16340,424,5815
5506,423,5816
13768,423,5817
803,423,5818
11937,422,5819
459928,422,5820
121642,422,5821
15379,422,5822
2267,422,5823
10549,422,5824
11120,421,5825
20,421,5826
10877,421,5827
11646,421,5828
8046,421,5829
14144,421,5830
13528,420,5831
20737,420,5832
74879,420,5833
391757,420,5834
25059,420,5835
481375,420,5836
1485,420,5837
451925,420,5838
15794,420,5839
80215,420,5840
13193,420,5841
1770,420,5842
12192,420,5843
74849,419,5844
9517,419,5845
385360,419,5846
13282,418,5847
10596,418,5848
146223,418,5849
21135,418,5850
13256,418,5851
10611,417,5852
50022,417,5853
300667,417,5854
546,417,5855
976,417,5856
9404,417,5857
417830,417,5858
10986,416,5859
13154,416,5860
347754,416,5861
18032,416,5862
9466,416,5863
27324,416,5864
61404,416,5865
470878,415,5866
39874,415,5867
326423,415,5868
16391,415,5869
566454,415,5870
11184,415,5871
9515,415,5872
438740,415,5873
11802,414,5874
8356,414,5875
78383,414,5876
276839,414,5877
473149,414,5878
11857,414,5879
15487,414,5880
6341,413,5881
823,413,5882
354859,413,5883
11091,413,5884
29426,413,5885
11816,413,5886
33196,413,5887
271706,413,5888
10922,413,5889
9872,412,5890
1623,412,5891
2771,412,5892
12597,412,5893
60175,412,5894
84105,412,5895
76543,411,5896
24740,411,5897
573699,411,5898
46929,411,5899
489064,411,5900
177699,411,5901
294795,411,5902
11571,411,5903
10699,411,5904
429450,411,5905
9606,410,5906
20941,410,5907
565716,410,5908
15268,410,5909
10236,410,5910
409297,410,5911
444902,410,5912
10279,409,5913
156711,409,5914
76535,409,5915
10035,409,5916
11777,409,5917
20481,409,5918
288281,409,5919
29259,408,5920
14748,408,5921
10562,408,5922
261470,408,5923
10680,408,5924
330112,408,5925
500919,408,5926
315846,408,5927
293452,407,5928
588001,407,5929
91342,407,5930
19124,407,5931
85435,407,5932
101173,407,5933
151368,407,5934
9079,407,5935
13258,407,5936
276908,406,5937
84204,406,5938
9746,406,5939
10288,406,5940
988,406,5941
254194,406,5942
14223,406,5943
339994,406,5944
454458,406,5945
9688,405,5946
38961,405,5947
4942,405,5948
317560,405,5949
301355,405,5950
13682,405,5951
60309,405,5952
353686,404,5953
21519,404,5954
16962,404,5955
29963,404,5956
284674,404,5957
28510,404,5958
110390,404,5959
411638,404,5960
70706,403,5961
13257,403,5962
13159,403,5963
18311,403,5964
12079,403,5965
8067,403,5966
3529,403,5967
81342,403,5968
48466,403,5969
10464,402,5970
457943,402,5971
560362,402,5972
16305,402,5973
10126,402,5974
659,402,5975
9895,402,5976
12637,402,5977
12590,401,5978
14635,401,5979
26320,401,5980
508933,401,5981
440596,401,5982
26515,400,5983
1936,400,5984
11935,400,5985
15058,400,5986
11012,400,5987
10503,400,5988
9101,400,5989
403605,400,5990
14123,400,5991
327,399,5992
3472,399,5993
513409,399,5994
2246,399,5995
487702,399,5996
12473,399,5997
3537,399,5998
39285,399,5999
5393,398,6000
426249,398,6001
332270,398,6002
366170,398,6003
94363,398,6004
250658,398,6005
8342,398,6006
209249,398,6007
13934,398,6008
21542,398,6009
10363,398,6010
11951,398,6011
31906,398,6012
165213,398,6013
46829,398,6014
12165,397,6015
10644,397,6016
18111,397,6017
14373,397,6018
431937,397,6019
16314,396,6020
504603,396,6021
11177,396,6022
298584,396,6023
10642,396,6024
10961,396,6025
14906,396,6026
14249,396,6027
13078,396,6028
426814,395,6029
16153,395,6030
7913,395,6031
290825,395,6032
236,394,6033
10017,393,6034
380124,393,6035
1931,393,6036
14362,393,6037
444539,393,6038
59429,393,6039
10656,392,6040
10743,392,6041
611468,392,6042
19457,392,6043
14114,392,6044
8944,392,6045
2621,392,6046
4031,391,6047
12994,391,6048
342474,391,6049
517331,391,6050
492621,391,6051
290864,391,6052
226936,391,6053
9422,391,6054
14299,391,6055
24615,391,6056
81440,390,6057
5852,390,6058
18502,390,6059
419635,390,6060
4923,390,6061
20108,390,6062
127373,390,6063
317557,390,6064
11897,390,6065
122857,390,6066
339987,390,6067
15596,389,6068
186992,389,6069
22051,389,6070
14736,389,6071
14125,389,6072
10407,389,6073
571495,388,6074
427348,388,6075
211067,388,6076
395814,388,6077
458109,388,6078
3134,388,6079
13321,388,6080
56831,387,6081
11446,387,6082
12657,387,6083
158445,387,6084
33997,387,6085
52067,387,6086
41592,387,6087
2117,387,6088
63831,386,6089
8675,386,6090
369523,386,6091
340674,386,6092
509730,386,6093
2360,385,6094
364067,385,6095
14624,385,6096
426865,385,6097
9263,385,6098
2750,385,6099
205724,385,6100
9715,385,6101
458302,385,6102
11305,385,6103
437670,384,6104
351145,384,6105
12902,384,6106
582186,384,6107
369883,383,6108
24795,383,6109
1619,383,6110
333663,382,6111
12834,382,6112
15413,382,6113
20726,382,6114
79694,382,6115
4965,382,6116
11141,382,6117
433244,381,6118
13975,381,6119
10944,381,6120
28384,381,6121
14370,381,6122
457962,381,6123
19933,381,6124
101669,381,6125
11456,381,6126
9843,380,6127
320006,380,6128
13995,380,6129
10389,380,6130
28089,380,6131
12089,380,6132
475888,379,6133
351964,379,6134
483983,379,6135
109099,379,6136
9713,379,6137
21159,379,6138
46441,379,6139
479040,378,6140
63710,378,6141
4193,378,6142
13665,378,6143
11054,378,6144
10264,378,6145
360606,378,6146
475094,377,6147
13537,377,6148
44716,377,6149
340101,377,6150
520360,377,6151
17917,377,6152
66195,377,6153
42801,377,6154
38594,377,6155
2274,377,6156
39053,376,6157
30159,376,6158
400411,376,6159
9828,376,6160
433627,376,6161
10390,376,6162
325358,376,6163
71883,376,6164
54518,375,6165
12521,375,6166
9545,375,6167
9694,375,6168
18925,375,6169
347126,375,6170
3549,375,6171
11591,375,6172
286987,375,6173
10388,375,6174
27346,375,6175
369894,375,6176
134375,374,6177
9839,374,6178
5552,374,6179
15392,374,6180
18331,374,6181
10617,374,6182
11773,374,6183
13689,373,6184
415010,373,6185
18890,373,6186
36599,373,6187
23049,373,6188
11867,373,6189
255,373,6190
874,373,6191
335777,373,6192
180296,372,6193
10295,372,6194
74461,372,6195
9448,372,6196
47760,372,6197
13493,372,6198
119278,372,6199
10447,372,6200
14709,371,6201
159121,371,6202
14283,371,6203
2153,371,6204
10442,371,6205
1689,370,6206
308529,370,6207
2058,370,6208
10127,370,6209
11071,370,6210
6081,370,6211
16300,370,6212
2054,370,6213
458131,370,6214
496704,369,6215
12211,369,6216
1908,369,6217
212167,369,6218
11457,368,6219
466,368,6220
520901,368,6221
10869,368,6222
30943,368,6223
9873,368,6224
527,368,6225
3088,368,6226
92182,367,6227
160139,367,6228
85373,367,6229
9838,367,6230
21610,367,6231
101731,367,6232
27431,367,6233
10032,367,6234
500860,366,6235
24100,366,6236
11384,366,6237
2084,366,6238
9781,366,6239
31007,366,6240
8094,365,6241
335791,365,6242
70868,365,6243
13166,365,6244
10571,365,6245
411999,365,6246
16899,365,6247
12178,365,6248
392553,364,6249
14055,364,6250
8222,364,6251
63700,363,6252
11986,363,6253
11841,363,6254
13997,363,6255
73532,363,6256
13980,363,6257
16113,363,6258
364111,362,6259
2453,362,6260
416160,362,6261
4722,362,6262
79697,362,6263
11223,362,6264
615453,362,6265
377897,362,6266
19597,361,6267
9711,361,6268
10253,361,6269
317744,361,6270
11194,361,6271
14092,361,6272
266639,361,6273
10426,360,6274
184341,360,6275
1249,360,6276
9417,360,6277
50270,360,6278
458005,359,6279
360365,359,6280
272692,359,6281
11379,359,6282
11620,359,6283
2148,359,6284
48303,359,6285
16136,358,6286
24873,358,6287
16672,358,6288
11647,358,6289
41413,358,6290
2457,358,6291
114606,358,6292
10862,357,6293
11577,357,6294
535356,357,6295
1818,357,6296
10480,357,6297
365045,357,6298
146229,357,6299
36897,357,6300
464502,357,6301
2690,357,6302
48492,357,6303
394374,356,6304
11018,356,6305
364051,356,6306
13973,356,6307
77561,356,6308
33914,356,6309
12658,356,6310
12626,356,6311
36968,356,6312
10484,356,6313
10077,356,6314
311667,355,6315
7341,355,6316
28468,355,6317
12476,355,6318
11059,355,6319
10217,354,6320
12187,354,6321
21705,354,6322
508018,354,6323
302150,354,6324
20558,354,6325
542417,354,6326
12151,354,6327
20992,354,6328
38093,354,6329
59421,353,6330
52505,353,6331
9413,353,6332
34069,353,6333
399031,353,6334
36950,353,6335
10726,353,6336
425980,352,6337
4954,352,6338
35052,352,6339
280002,352,6340
14456,351,6341
334522,351,6342
5595,351,6343
11056,351,6344
2212,351,6345
390989,351,6346
10818,351,6347
9275,350,6348
13384,350,6349
59981,350,6350
335360,350,6351
8696,350,6352
29005,350,6353
6058,350,6354
18086,349,6355
43266,349,6356
341744,349,6357
1088,349,6358
228108,349,6359
27793,349,6360
359790,349,6361
352173,349,6362
209189,349,6363
3309,349,6364
451877,349,6365
6639,349,6366
417466,349,6367
143049,349,6368
412547,348,6369
9028,348,6370
14070,348,6371
16241,348,6372
13373,348,6373
438747,348,6374
343173,348,6375
44009,347,6376
15602,347,6377
436,347,6378
12912,347,6379
3121,347,6380
1845,347,6381
15171,347,6382
66125,347,6383
341689,347,6384
595985,346,6385
15916,346,6386
7511,346,6387
326425,346,6388
9625,346,6389
18129,345,6390
10741,345,6391
8272,345,6392
10836,345,6393
43939,345,6394
16342,345,6395
559401,344,6396
16520,344,6397
489245,344,6398
514277,344,6399
28162,344,6400
312669,344,6401
10337,344,6402
10839,344,6403
259954,344,6404
216,344,6405
11060,343,6406
14638,343,6407
11854,343,6408
287689,343,6409
33107,343,6410
11342,343,6411
14061,343,6412
28665,343,6413
308453,343,6414
5951,343,6415
57825,342,6416
13353,342,6417
4710,342,6418
10994,342,6419
8208,342,6420
400608,342,6421
6076,342,6422
19766,341,6423
414453,341,6424
18764,341,6425
403431,341,6426
34106,341,6427
12920,341,6428
11205,340,6429
6440,340,6430
10606,340,6431
500904,340,6432
13613,340,6433
5857,340,6434
10671,339,6435
71677,339,6436
14429,339,6437
10765,339,6438
255157,339,6439
347945,339,6440
11042,339,6441
2370,339,6442
121826,338,6443
10476,338,6444
400,338,6445
3763,338,6446
14819,338,6447
1859,338,6448
30596,338,6449
3602,337,6450
4254,337,6451
13555,337,6452
11157,337,6453
339405,336,6454
458342,336,6455
12622,336,6456
437626,336,6457
419639,336,6458
1049,336,6459
9416,336,6460
7091,336,6461
1665,336,6462
1420,335,6463
25673,335,6464
11217,335,6465
318044,335,6466
14197,335,6467
11198,335,6468
346681,335,6469
9431,335,6470
12277,335,6471
391714,335,6472
13009,335,6473
16237,335,6474
13403,335,6475
15600,335,6476
9623,335,6477
17711,334,6478
20701,334,6479
190469,334,6480
309304,334,6481
10384,334,6482
12662,334,6483
19186,334,6484
18030,333,6485
11899,333,6486
12651,333,6487
494974,333,6488
5781,333,6489
339792,333,6490
11068,333,6491
461053,333,6492
2210,333,6493
340402,333,6494
26039,333,6495
43919,333,6496
15919,333,6497
19556,333,6498
22307,332,6499
284289,332,6500
236399,332,6501
423087,332,6502
370964,332,6503
500475,332,6504
22345,332,6505
8324,332,6506
332704,332,6507
27040,332,6508
12618,332,6509
20410,331,6510
9953,331,6511
2075,331,6512
391698,331,6513
7012,331,6514
11498,331,6515
566221,331,6516
430,331,6517
10490,331,6518
9096,331,6519
168903,331,6520
227735,330,6521
11169,330,6522
9588,330,6523
170657,330,6524
17187,330,6525
123229,330,6526
17918,330,6527
396810,330,6528
10705,330,6529
317952,330,6530
13763,330,6531
121606,329,6532
328595,329,6533
1776,329,6534
472454,329,6535
10544,329,6536
20532,329,6537
11536,329,6538
6949,329,6539
30689,329,6540
10550,328,6541
145221,328,6542
362826,328,6543
980,328,6544
12281,328,6545
13641,328,6546
463319,328,6547
22373,328,6548
10210,328,6549
13825,328,6550
469721,328,6551
101179,328,6552
10379,327,6553
253331,327,6554
370978,327,6555
209262,327,6556
28176,327,6557
9536,327,6558
538225,327,6559
12775,327,6560
17710,327,6561
8884,327,6562
4886,326,6563
14846,326,6564
11506,326,6565
347629,326,6566
10824,326,6567
256474,326,6568
10951,326,6569
15577,326,6570
14211,326,6571
479626,326,6572
433945,326,6573
10946,326,6574
55292,325,6575
20123,325,6576
313943,325,6577
16910,325,6578
13704,325,6579
336845,325,6580
13803,324,6581
202575,324,6582
12538,324,6583
75622,324,6584
334304,324,6585
12702,324,6586
59457,324,6587
300153,323,6588
13199,323,6589
9616,323,6590
295011,323,6591
476764,323,6592
206296,323,6593
5486,323,6594
20606,323,6595
24476,323,6596
13691,323,6597
269258,323,6598
293771,323,6599
14030,323,6600
9283,323,6601
49361,323,6602
11429,322,6603
11590,322,6604
539651,322,6605
413658,322,6606
18900,322,6607
1450,321,6608
12253,321,6609
180894,321,6610
10167,321,6611
216156,321,6612
10945,321,6613
463843,321,6614
121674,321,6615
264729,321,6616
14289,321,6617
509598,321,6618
11109,321,6619
2990,320,6620
11229,320,6621
593691,320,6622
250066,320,6623
11633,320,6624
29425,320,6625
29154,320,6626
57283,320,6627
167575,320,6628
1252,319,6629
456048,319,6630
12611,319,6631
31056,319,6632
9099,319,6633
9407,319,6634
413471,319,6635
14522,319,6636
20850,319,6637
144288,318,6638
250766,318,6639
91417,318,6640
9584,318,6641
10452,318,6642
10534,318,6643
454283,318,6644
16070,318,6645
9424,317,6646
2576,317,6647
9842,317,6648
10858,317,6649
9519,317,6650
94562,317,6651
232679,316,6652
337154,316,6653
31767,316,6654
13922,316,6655
242076,316,6656
11632,316,6657
25050,316,6658
455551,316,6659
510388,315,6660
17182,315,6661
482,315,6662
10560,315,6663
37347,315,6664
276905,315,6665
9264,315,6666
38360,315,6667
11583,315,6668
46169,314,6669
19164,314,6670
270938,314,6671
463602,314,6672
86555,314,6673
14168,314,6674
415086,314,6675
9400,313,6676
14551,313,6677
63493,313,6678
9024,313,6679
52744,313,6680
367412,313,6681
27621,313,6682
6396,313,6683
354979,313,6684
46429,313,6685
414191,313,6686
13972,312,6687
11933,312,6688
333386,312,6689
8079,312,6690
8428,312,6691
2487,312,6692
10694,312,6693
5718,312,6694
203793,312,6695
3877,311,6696
334298,311,6697
116811,311,6698
2577,311,6699
2144,311,6700
382517,311,6701
244610,311,6702
342672,311,6703
16187,310,6704
276,310,6705
23966,310,6706
14854,310,6707
10744,310,6708
16235,310,6709
47854,310,6710
14881,310,6711
509874,310,6712
570661,310,6713
16367,310,6714
10409,310,6715
13909,310,6716
354110,310,6717
10935,310,6718
10870,310,6719
7182,309,6720
10754,309,6721
468219,309,6722
9403,309,6723
340584,309,6724
9660,309,6725
18519,309,6726
273153,309,6727
19405,308,6728
109417,308,6729
5172,308,6730
10691,308,6731
987,308,6732
39227,308,6733
537059,308,6734
525460,308,6735
253414,308,6736
11209,308,6737
26748,307,6738
7501,307,6739
13562,307,6740
24807,307,6741
476968,307,6742
174733,307,6743
433630,307,6744
458,307,6745
4917,307,6746
71325,307,6747
50217,307,6748
4495,306,6749
575428,306,6750
4507,306,6751
569814,306,6752
6641,306,6753
84355,306,6754
6106,306,6755
1999,306,6756
11246,305,6757
61202,305,6758
555561,305,6759
34942,305,6760
2260,305,6761
